id,sale_date,region,product_category,product_name,quantity,price,revenue,customer_id,payment_method,discount,extra_attributes
4259917,2025-03-22,СПб,Игрушки,Товар_4377,2,96834.14,48001.11,783756,QR-код,6.00,
8406339,2023-05-18,СПб,Одежда,Товар_2949,3,79144.58,221043.02,413605,Наличные,7.29,
4543716,2024-12-27,Новосибирск,Книги,Товар_3844,4,70032.99,193897.94,943669,Наличные,1.03,
7203564,2025-02-17,Ростов-на-Дону,Игрушки,Товар_3332,2,8504.56,180449.79,705726,QR-код,8.69,
1083081,2025-11-30,Самара,Бытовая техника,Товар_4979,1,25568.15,333112.61,829839,QR-код,15.97,
8724479,2024-03-31,Красноярск,Бытовая техника,Товар_3071,3,44240.51,64754.79,944616,Наличные,28.13,
3398681,2026-01-11,Красноярск,Косметика,Товар_766,4,8861.04,70899.70,999191,Наличные,16.23,
1288264,2024-02-18,Новосибирск,Продукты,Товар_1388,5,32567.98,235722.72,887896,Перевод,12.19,
5488506,2024-07-14,Новосибирск,Электроника,Товар_1641,5,61993.90,169066.93,637444,Наличные,4.38,
4070182,2025-12-01,Москва,Спорт,Товар_1090,3,86389.35,307267.09,333300,Перевод,21.55,
3637435,2025-10-21,Казань,Электроника,Товар_3117,4,6371.94,200317.85,208779,Наличные,1.39,
6646957,2024-01-01,Новосибирск,Косметика,Товар_1856,5,58717.24,96290.19,846050,Наличные,3.57,
1942675,2023-09-09,Нижний Новгород,Аксессуары,Товар_166,2,70029.46,174607.32,865867,Перевод,29.87,
8690592,2026-01-21,Новосибирск,Мебель,Товар_9,3,26285.99,39807.43,231985,Карта,10.22,
4947621,2023-06-15,Уфа,Мебель,Товар_930,5,10519.88,239997.67,507090,QR-код,1.88,
1662153,2025-10-26,Москва,Мебель,Товар_112,3,90264.61,48476.19,872131,Наличные,11.11,
2768475,2025-03-08,СПб,Продукты,Товар_2440,3,84643.48,50695.84,93131,Наличные,28.27,
3952570,2025-10-12,Москва,Аксессуары,Товар_1564,4,55532.78,84516.63,128884,Перевод,22.47,"{""city_tier"": 3, ""campaign_id"": 64, ""device_type"": ""desktop"", ""return_rate"": 8.44, ""extra_field1"": ""value_43"", ""extra_field2"": 3000, ""loyalty_tier"": ""gold"", ""customer_segment"": ""economy""}"
8674307,2023-05-19,Новосибирск,Косметика,Товар_3163,3,25940.97,398097.61,422972,Наличные,25.44,
4202779,2025-07-08,Самара,Одежда,Товар_969,1,13884.94,90268.36,261598,QR-код,24.63,
1034345,2023-09-09,Москва,Косметика,Товар_3290,2,63529.12,215909.64,371866,Перевод,5.82,
7394313,2024-12-06,Екатеринбург,Электроника,Товар_1067,3,4341.38,58521.18,503301,QR-код,7.58,
2605386,2023-10-14,Нижний Новгород,Книги,Товар_1155,1,50623.41,38175.88,197692,Наличные,3.59,
3582499,2025-09-20,СПб,Книги,Товар_1377,2,53751.77,58703.23,156751,Перевод,0.28,
4431068,2025-07-13,Уфа,Спорт,Товар_1611,1,46222.44,268857.11,25614,QR-код,26.00,
2699241,2024-08-27,Екатеринбург,Косметика,Товар_35,4,77794.73,230788.47,221241,Карта,1.78,
9622361,2023-09-28,Красноярск,Одежда,Товар_4612,1,85756.59,80957.31,139531,QR-код,23.92,
9133347,2024-11-28,Нижний Новгород,Бытовая техника,Товар_1021,3,89274.46,61909.42,108671,QR-код,0.97,
6094081,2025-07-01,Нижний Новгород,Электроника,Товар_4084,5,76891.94,239163.88,310966,Перевод,16.66,
8658421,2025-10-14,Нижний Новгород,Одежда,Товар_2671,5,90458.62,75736.76,136830,QR-код,13.49,
8946806,2025-01-30,Москва,Книги,Товар_1975,3,3238.04,7515.35,3758,Наличные,6.46,
8478829,2023-12-09,Нижний Новгород,Одежда,Товар_4399,2,17162.80,333377.60,966520,Карта,27.73,
7570821,2026-01-16,Красноярск,Аксессуары,Товар_202,1,49851.72,67744.61,406009,QR-код,3.63,
2944762,2025-02-18,Ростов-на-Дону,Книги,Товар_903,3,53372.32,73867.60,998549,Перевод,6.49,
4904070,2025-05-13,Казань,Бытовая техника,Товар_1936,2,86796.86,254118.34,295222,Перевод,16.99,"{""city_tier"": 2, ""campaign_id"": 48, ""device_type"": ""mobile"", ""return_rate"": 6.08, ""extra_field1"": ""value_134"", ""extra_field2"": 823, ""loyalty_tier"": ""silver"", ""customer_segment"": ""standard""}"
6404738,2023-04-30,Ростов-на-Дону,Спорт,Товар_1429,5,53297.32,206336.28,25386,Перевод,12.36,
5166002,2023-07-15,Новосибирск,Косметика,Товар_4729,4,65164.85,29138.33,466779,QR-код,13.44,
10394141,2025-04-27,Уфа,Одежда,Товар_4444,2,34790.92,487569.64,294801,Перевод,24.84,
1236563,2024-01-10,Новосибирск,Книги,Товар_1326,1,67494.88,193321.44,537843,Наличные,29.03,
5220835,2025-06-30,Самара,Бытовая техника,Товар_4770,5,45853.66,105574.01,825171,Карта,27.15,
2353306,2024-08-16,Новосибирск,Мебель,Товар_2331,3,57164.21,38723.20,601955,Наличные,24.70,
6473534,2025-08-23,Красноярск,Электроника,Товар_2178,4,82038.33,112083.56,856301,Карта,14.18,
10543999,2024-12-27,Казань,Одежда,Товар_3877,2,31249.78,135601.22,754390,Перевод,29.48,
4726361,2026-03-06,Москва,Косметика,Товар_4148,1,67662.66,165045.62,902526,Карта,19.41,
7824212,2024-08-14,Казань,Продукты,Товар_3503,5,44166.70,130188.01,258903,QR-код,27.16,
8587203,2024-02-20,Красноярск,Косметика,Товар_150,3,81681.04,172122.94,333458,Карта,27.62,
5230426,2024-03-10,Москва,Одежда,Товар_266,5,66978.02,102705.24,106512,Перевод,13.76,
5291764,2024-06-21,Ростов-на-Дону,Книги,Товар_4173,3,40469.71,22662.89,801086,QR-код,1.66,
10014795,2025-03-22,Нижний Новгород,Книги,Товар_1443,3,42983.03,151401.70,860511,Карта,9.89,
10577066,2024-11-05,Казань,Аксессуары,Товар_2104,4,97976.71,166052.48,385764,QR-код,4.55,
4995749,2023-12-12,Новосибирск,Бытовая техника,Товар_2962,2,2517.29,83176.43,169493,QR-код,26.40,
4843105,2025-03-23,Уфа,Продукты,Товар_182,1,78232.09,79064.95,808685,Карта,15.94,
3735024,2023-11-18,Ростов-на-Дону,Бытовая техника,Товар_563,3,61639.29,98729.19,887418,QR-код,26.45,
5666219,2024-05-02,Ростов-на-Дону,Аксессуары,Товар_4194,5,23931.93,31926.00,280242,Карта,25.43,
9969416,2025-08-11,Новосибирск,Спорт,Товар_2143,4,57175.00,478381.84,5397,Наличные,4.50,
4260119,2025-09-27,Екатеринбург,Продукты,Товар_253,4,69686.97,29993.10,674392,Карта,11.87,
3236313,2025-09-07,Казань,Электроника,Товар_3607,1,20375.32,105673.53,71352,Перевод,17.88,
8927148,2023-05-08,Екатеринбург,Аксессуары,Товар_4845,2,33655.42,94569.39,452421,QR-код,16.64,
7864134,2025-05-19,Уфа,Спорт,Товар_4089,4,20251.92,176372.16,148708,QR-код,2.42,
3841590,2023-05-08,СПб,Косметика,Товар_2974,4,25395.74,28462.14,340445,Карта,12.85,"{""city_tier"": 1, ""campaign_id"": 8, ""device_type"": ""tablet"", ""return_rate"": 4.46, ""extra_field1"": ""value_451"", ""extra_field2"": 510, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
5971284,2025-02-21,Казань,Мебель,Товар_2616,1,249.00,134324.56,441303,Карта,5.10,
5571395,2024-01-29,Москва,Продукты,Товар_684,4,62250.94,182122.36,190235,QR-код,6.08,
6082271,2026-02-25,Казань,Мебель,Товар_1024,1,87560.54,234063.78,796052,QR-код,14.72,
2388742,2025-06-11,Москва,Игрушки,Товар_877,3,3197.16,94521.99,210521,Карта,27.28,
9972055,2026-02-26,Москва,Спорт,Товар_2461,1,50957.07,158533.18,609914,Перевод,28.68,
8411050,2023-10-11,Екатеринбург,Книги,Товар_687,3,68883.05,102924.13,796238,Карта,11.95,"{""city_tier"": 2, ""campaign_id"": 6, ""device_type"": ""mobile"", ""return_rate"": 8.17, ""extra_field1"": ""value_794"", ""extra_field2"": 2293, ""loyalty_tier"": ""gold"", ""customer_segment"": ""standard""}"
9920102,2026-01-18,Казань,Продукты,Товар_1605,4,16062.16,14890.84,382301,Наличные,26.32,
5400856,2025-09-07,Казань,Игрушки,Товар_688,1,66142.65,370886.60,762355,Перевод,15.76,
3097892,2024-11-01,Екатеринбург,Продукты,Товар_3514,2,62272.76,90538.91,23093,Наличные,0.88,
10666757,2025-09-04,Красноярск,Спорт,Товар_3021,4,71417.90,460708.29,958892,Перевод,8.46,
1292691,2024-02-28,Уфа,Одежда,Товар_2047,5,58826.04,237717.83,91750,QR-код,21.96,
8410653,2024-10-04,СПб,Электроника,Товар_1245,3,89529.15,26655.53,274890,Перевод,14.52,
5951366,2025-07-12,Москва,Бытовая техника,Товар_4913,1,53461.44,328498.99,372047,Карта,2.39,
3329365,2024-09-08,СПб,Игрушки,Товар_4854,3,37656.45,292796.26,229357,Перевод,12.28,
8883456,2024-06-06,Красноярск,Продукты,Товар_280,1,29657.60,420207.80,310306,Карта,27.91,
7860891,2025-11-19,Екатеринбург,Книги,Товар_3741,1,27223.52,361052.36,127352,Перевод,12.99,
1965671,2025-04-17,Москва,Одежда,Товар_3135,2,93438.02,167866.88,39957,QR-код,0.88,
8112199,2024-11-04,Красноярск,Косметика,Товар_417,5,13453.93,185089.24,183154,Карта,21.61,
5207944,2024-11-01,СПб,Электроника,Товар_1013,2,38887.44,373651.00,9473,Наличные,15.76,
5006759,2023-04-14,Самара,Косметика,Товар_1647,4,88361.71,54800.62,330824,Карта,23.36,
6532461,2023-08-26,Красноярск,Косметика,Товар_309,1,27887.93,219981.15,184998,QR-код,11.01,
5919451,2025-09-15,Красноярск,Игрушки,Товар_2449,2,12577.39,78728.33,33912,Карта,9.14,
4325892,2025-06-01,Ростов-на-Дону,Продукты,Товар_2284,2,93576.56,206550.91,536060,QR-код,24.10,
9383201,2024-04-24,Красноярск,Электроника,Товар_3889,2,46854.37,7414.02,500409,Перевод,16.37,
1968173,2023-09-02,СПб,Электроника,Товар_3524,5,94943.15,229419.37,476687,Наличные,21.83,
6569566,2025-09-13,Уфа,Книги,Товар_2426,5,15163.93,129639.48,176271,Перевод,5.71,
2334367,2025-08-31,Красноярск,Косметика,Товар_732,5,67320.84,11532.65,182245,Перевод,10.30,
9918756,2023-09-30,Екатеринбург,Продукты,Товар_3178,2,38480.98,95473.45,354298,Наличные,4.85,
10721834,2025-09-03,Ростов-на-Дону,Мебель,Товар_1424,2,17672.70,156808.87,223266,Карта,28.63,
3917972,2025-05-11,Уфа,Аксессуары,Товар_373,4,22361.21,2841.61,272846,Перевод,14.10,
7831406,2023-11-18,Новосибирск,Одежда,Товар_4197,4,4748.33,10612.87,124668,Перевод,3.00,
5285073,2025-03-01,Уфа,Косметика,Товар_419,5,17215.03,62409.37,305699,Наличные,17.78,
8997683,2024-03-30,Ростов-на-Дону,Аксессуары,Товар_361,2,91160.54,46842.31,567617,QR-код,12.05,
1641527,2026-01-27,Самара,Косметика,Товар_4236,3,89409.68,67844.38,290304,QR-код,7.25,
8497262,2025-03-15,Красноярск,Продукты,Товар_786,1,10994.31,172164.02,719352,Наличные,18.61,
8155748,2024-12-27,Казань,Спорт,Товар_4007,1,25721.37,97331.26,565582,Перевод,11.70,
8005514,2023-05-13,Нижний Новгород,Спорт,Товар_2605,1,29435.22,189514.16,549120,Перевод,19.47,
6069274,2023-12-13,Казань,Продукты,Товар_290,2,16481.91,59564.47,162661,Карта,11.01,
6457717,2025-11-21,Москва,Бытовая техника,Товар_3825,4,37261.15,982.73,388000,Карта,16.97,
3978374,2023-11-19,Красноярск,Косметика,Товар_4817,1,80121.64,6505.33,524808,Наличные,16.98,
2122708,2024-11-13,Новосибирск,Спорт,Товар_3129,3,22834.80,26004.37,908335,Наличные,27.68,
8583268,2026-02-16,Екатеринбург,Косметика,Товар_1526,2,15293.81,468330.29,573409,Наличные,3.52,
8679451,2023-08-27,Москва,Продукты,Товар_4108,3,76382.99,260067.47,605347,Наличные,23.49,
8756190,2025-07-01,Уфа,Книги,Товар_546,3,96100.90,235253.83,771394,Перевод,4.81,"{""city_tier"": 2, ""campaign_id"": 45, ""device_type"": ""mobile"", ""return_rate"": 8.25, ""extra_field1"": ""value_159"", ""extra_field2"": 7213, ""loyalty_tier"": ""silver"", ""customer_segment"": ""standard""}"
9536053,2026-03-19,Казань,Электроника,Товар_4613,1,64341.79,146560.38,250206,Перевод,10.88,
9772258,2026-01-04,Ростов-на-Дону,Аксессуары,Товар_3057,1,70828.41,9221.74,918803,Наличные,22.99,
3626632,2023-09-21,Екатеринбург,Одежда,Товар_2560,5,26220.60,88252.01,863007,QR-код,18.98,
7989983,2025-12-31,Уфа,Продукты,Товар_4985,5,82832.83,169007.63,19846,Перевод,17.89,
2478646,2024-05-12,Казань,Мебель,Товар_2404,1,98361.98,316514.68,377570,Наличные,18.31,
4035396,2025-12-14,Ростов-на-Дону,Бытовая техника,Товар_5,4,10405.79,98637.58,140864,QR-код,28.11,
9411579,2024-11-11,СПб,Спорт,Товар_2720,1,71562.99,58069.49,157991,Наличные,3.79,
10482452,2024-10-15,Екатеринбург,Бытовая техника,Товар_420,4,49748.28,292686.89,801718,Перевод,15.73,
2682308,2024-11-05,Нижний Новгород,Спорт,Товар_1689,5,90278.98,47542.52,851475,Наличные,4.70,
9928374,2024-12-26,Казань,Косметика,Товар_239,3,49338.15,76980.60,138696,Перевод,7.95,
8783079,2024-08-10,Ростов-на-Дону,Игрушки,Товар_4075,5,12477.55,351616.36,852339,QR-код,29.68,
7909488,2023-11-22,СПб,Электроника,Товар_1562,1,54487.80,187351.98,664415,Наличные,10.14,
1816472,2024-07-19,Уфа,Мебель,Товар_4501,4,69756.57,107718.59,824794,Перевод,13.92,
5242138,2023-11-11,СПб,Мебель,Товар_1671,5,35246.37,344057.45,590301,QR-код,1.75,
10071900,2023-11-14,Екатеринбург,Косметика,Товар_3069,1,18253.52,268682.93,460786,Карта,3.98,"{""city_tier"": 1, ""campaign_id"": 80, ""device_type"": ""mobile"", ""return_rate"": 9.59, ""extra_field1"": ""value_810"", ""extra_field2"": 8547, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
8029030,2024-12-29,Самара,Бытовая техника,Товар_2937,3,98383.23,191979.35,272695,Наличные,26.96,"{""city_tier"": 3, ""campaign_id"": 9, ""device_type"": ""mobile"", ""return_rate"": 5.21, ""extra_field1"": ""value_298"", ""extra_field2"": 3007, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
6768412,2023-11-04,Казань,Продукты,Товар_1559,5,77519.52,432620.25,168395,Наличные,21.12,
1459472,2024-03-05,Самара,Одежда,Товар_3025,1,25950.89,101076.10,219360,Карта,17.74,
2439990,2025-09-09,Самара,Игрушки,Товар_1664,2,84586.76,199627.63,671186,Перевод,20.20,"{""city_tier"": 2, ""campaign_id"": 70, ""device_type"": ""tablet"", ""return_rate"": 3.67, ""extra_field1"": ""value_338"", ""extra_field2"": 7001, ""loyalty_tier"": ""gold"", ""customer_segment"": ""standard""}"
8683618,2026-02-24,Уфа,Продукты,Товар_1941,3,7855.32,369519.08,520,QR-код,5.20,
7377201,2023-03-27,Ростов-на-Дону,Электроника,Товар_2981,3,51170.94,250188.07,576140,QR-код,22.70,
1055266,2024-11-15,Казань,Одежда,Товар_1590,1,46330.65,434121.43,862514,Карта,17.69,
3144930,2026-02-03,СПб,Спорт,Товар_3654,4,6435.84,146085.58,830122,Перевод,26.34,"{""city_tier"": 1, ""campaign_id"": 9, ""device_type"": ""mobile"", ""return_rate"": 3.16, ""extra_field1"": ""value_532"", ""extra_field2"": 7619, ""loyalty_tier"": ""silver"", ""customer_segment"": ""premium""}"
2232438,2023-04-10,СПб,Продукты,Товар_1433,5,87977.18,26872.33,366052,Наличные,24.77,
3338762,2023-09-21,Ростов-на-Дону,Мебель,Товар_2689,2,25538.85,83317.43,92910,Карта,16.85,
6990130,2024-03-01,Екатеринбург,Игрушки,Товар_1194,4,84382.16,73715.78,913856,QR-код,10.20,"{""city_tier"": 2, ""campaign_id"": 89, ""device_type"": ""mobile"", ""return_rate"": 6.52, ""extra_field1"": ""value_963"", ""extra_field2"": 8416, ""loyalty_tier"": ""gold"", ""customer_segment"": ""premium""}"
5171675,2025-09-23,Казань,Одежда,Товар_3581,3,20285.14,197640.86,495354,Карта,26.25,
1872735,2025-06-17,Самара,Игрушки,Товар_1394,5,24621.37,257771.32,863108,Перевод,13.48,
7144977,2024-03-26,Новосибирск,Спорт,Товар_4468,4,65663.18,52975.46,700594,Карта,17.55,
8137427,2024-01-14,Новосибирск,Бытовая техника,Товар_2785,5,41514.30,61311.10,288925,Карта,4.03,
8573791,2025-12-10,Нижний Новгород,Бытовая техника,Товар_1163,2,85630.02,413179.78,949519,QR-код,4.14,
9953885,2024-11-27,Уфа,Мебель,Товар_4376,2,15948.39,187316.20,222431,QR-код,23.88,
1143708,2024-09-13,Уфа,Спорт,Товар_4506,5,54301.90,57906.84,129219,Карта,28.81,
4747120,2024-08-08,Казань,Аксессуары,Товар_2831,5,7570.72,197540.92,210718,Карта,12.99,"{""city_tier"": 1, ""campaign_id"": 9, ""device_type"": ""mobile"", ""return_rate"": 9.28, ""extra_field1"": ""value_107"", ""extra_field2"": 137, ""loyalty_tier"": ""gold"", ""customer_segment"": ""economy""}"
9315385,2023-10-23,Нижний Новгород,Аксессуары,Товар_145,4,80674.10,158891.27,360798,Перевод,8.64,
4420638,2025-08-25,Красноярск,Аксессуары,Товар_4437,2,54049.69,310967.83,957763,Перевод,2.44,
7959035,2025-03-29,Уфа,Косметика,Товар_4056,1,87812.08,54407.85,461743,Перевод,16.15,
9096833,2023-10-22,СПб,Электроника,Товар_569,3,6707.83,404083.51,751471,QR-код,13.41,
1497805,2025-11-25,Уфа,Продукты,Товар_137,1,70223.52,30514.76,431250,Перевод,10.60,
6161697,2025-11-07,Красноярск,Электроника,Товар_3612,4,95023.75,250548.07,891492,QR-код,24.55,
3573555,2024-07-05,Красноярск,Книги,Товар_4621,3,42315.45,231442.56,232576,QR-код,11.16,
6369307,2025-11-07,СПб,Продукты,Товар_2953,2,39333.23,75505.90,641910,Наличные,14.15,
3756192,2023-05-04,Новосибирск,Спорт,Товар_4950,4,49023.93,111249.18,209604,Наличные,8.78,
10927540,2026-02-10,Москва,Косметика,Товар_189,1,32785.60,10540.81,897470,Карта,16.87,"{""city_tier"": 1, ""campaign_id"": 63, ""device_type"": ""tablet"", ""return_rate"": 1.64, ""extra_field1"": ""value_2"", ""extra_field2"": 8580, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
2572431,2025-06-30,Ростов-на-Дону,Аксессуары,Товар_1139,1,93008.36,273259.59,632594,Перевод,17.34,
7063056,2023-12-02,Казань,Электроника,Товар_4692,3,35752.02,79187.01,400296,Наличные,4.55,
10682936,2025-01-23,Ростов-на-Дону,Игрушки,Товар_2595,1,70310.85,175822.19,426378,Карта,26.68,
